vendor_id,avg_monthly_upi_inflow,upi_inflow_trend_pct,upi_inflow_volatility,upi_txn_count_monthly,avg_ticket_size,gig_order_volume_monthly,gig_order_trend_pct,business_vintage_months,bank_account_tenure_months,cash_recycling_score,existing_credit_lines,seasonal_dependency_index,gst_registered,epfo_active,label
V01452,66903.0,-4.285258083567826,0.4717813298161791,276.0,242.0,71.0,-5.798007538409045,32.0,26.0,0.32301328499259874,1,0.165,0,0,1
V01453,118719.0,-3.7051542701937628,0.4125730866403372,159.0,747.0,198.0,-1.1860418494966436,15.0,14.0,0.37724107660818107,2,0.45,0,0,1
V01454,113394.0,-6.811480705391982,0.4029336338939299,303.0,374.0,243.0,1.2440582700684109,23.0,22.0,0.34812779198819543,1,0.143,0,0,1
V01455,103216.0,-1.3851622166083553,0.05748715916054109,139.0,744.0,375.0,6.119909807440153,43.0,44.0,0.068586909386217,0,0.457,0,0,0
V01456,109810.0,-2.992807995513081,0.43032342539237645,292.0,376.0,89.0,-1.2063237158840319,25.0,23.0,0.4110633892987663,1,0.213,0,0,1
V01457,81175.0,-4.765573015764589,0.564383671754702,427.0,190.0,376.0,-3.0021021320393437,14.0,15.0,0.5439428671909355,1,0.176,0,0,1
V01458,79593.0,-2.1581745490237,0.035212883405424646,198.0,401.0,95.0,2.3992022837905735,23.0,21.0,0.2267465766815982,0,0.245,0,0,0
V01459,53678.0,1.2016582964036588,0.07888465741194702,390.0,138.0,223.0,0.34307916402867544,16.0,15.0,0.11121567171619968,1,0.152,0,0,0
V01460,65461.0,1.2220691444973886,0.08856782203665046,260.0,252.0,331.0,1.053357187060028,18.0,14.0,0.1252028605401042,0,0.16,0,0,0
V01461,56816.0,-0.7672859369996874,0.04977803255622199,455.0,125.0,280.0,-0.5670837708150529,46.0,44.0,0.05186609842942825,0,0.355,0,0,0
V01462,85933.0,-2.500349217859685,0.33632000565035125,307.0,280.0,228.0,-6.3005635400779445,42.0,41.0,0.9251654571175839,2,0.355,0,1,1
V01463,97696.0,-6.402781884317916,0.3818920256017107,363.0,269.0,450.0,0.25512041504354366,17.0,21.0,0.5168101243367581,1,0.474,0,0,1
V01464,90916.0,2.2247593482099046,0.16787776741327923,634.0,143.0,248.0,3.8863581543168984,32.0,24.0,0.14848661924548268,0,0.352,0,0,0
V01465,68762.0,-2.611456138004149,0.25223486796549943,269.0,256.0,286.0,-1.4940489300023128,54.0,55.0,0.48841859423985473,0,0.454,0,0,1
V01466,67494.0,-8.671266311168164,0.42864860849904807,455.0,148.0,144.0,-1.052490320521587,2.0,1.0,0.5007882190865164,1,0.329,0,0,1
V01467,126291.0,3.361357596346674,0.18431981258655522,361.0,350.0,248.0,1.568360368702619,25.0,27.0,0.043248570589420235,1,0.198,0,0,0
V01468,54762.0,-4.620797127466306,0.44115581658832,494.0,111.0,172.0,-6.616901820035197,20.0,18.0,0.6550759809564719,1,0.411,0,0,0
V01469,77001.0,2.060424809267254,0.16247310983339205,484.0,159.0,367.0,2.600270727557797,16.0,15.0,0.15440236923587805,0,0.292,0,0,1
V01470,57338.0,-1.2261024406183791,0.43097084292088883,357.0,160.0,256.0,-13.463454690142466,21.0,17.0,0.3518870165044178,2,0.108,0,0,1
V01471,55488.0,-3.678708232647629,0.419390865050188,389.0,143.0,287.0,-3.9070501901590946,43.0,42.0,0.7543700339627659,3,0.338,0,0,1
V01472,77328.0,-0.8599568873352736,0.10435711443421186,341.0,227.0,197.0,3.1668064821539343,22.0,23.0,0.05480405257391348,0,0.286,1,0,0
V01473,84934.0,-4.295123091181079,0.33199109622125617,333.0,255.0,261.0,-3.287312401621385,2.0,1.0,0.1787881672937301,3,0.143,0,0,1
V01474,75577.0,1.8838950918087254,0.026762586090468263,334.0,226.0,313.0,-1.3746693322374528,19.0,17.0,0.0727102726108786,1,0.353,0,0,0
V01475,88671.0,-6.828660615629399,0.2096598515939297,345.0,257.0,197.0,-3.0829652763211275,8.0,12.0,0.3015875821090448,3,0.212,0,0,1
V01476,67115.0,-1.973755836613797,0.05096125033608319,592.0,113.0,249.0,2.830172498599598,38.0,31.0,0.0,0,0.314,0,0,0
V01477,73147.0,-1.2422291689784373,0.05460422513254157,464.0,157.0,316.0,0.34144010161495153,45.0,48.0,0.11371719891749117,0,0.171,0,0,0
V01478,72286.0,2.193408181302103,0.11699458714388612,328.0,220.0,212.0,0.5412672798379383,6.0,6.0,0.2578656442503138,0,0.213,0,0,0
V01479,123444.0,-2.990835387783708,0.24471176834000605,292.0,423.0,120.0,-10.26140642388412,23.0,22.0,0.4509238602541538,3,0.362,1,0,1
V01480,95713.0,3.7124783724458004,0.11766074819534403,364.0,263.0,236.0,-1.0319876915885842,38.0,32.0,0.0,0,0.281,0,0,0
V01481,33369.0,-5.459045451774584,0.29095306781199526,364.0,92.0,153.0,-6.367876237455446,15.0,13.0,0.394035254620117,2,0.578,0,0,1
V01482,45214.0,-7.424472387522916,0.33646569923842046,210.0,216.0,308.0,-7.650620878310685,2.0,2.0,0.5498726002484082,3,0.644,0,0,1
V01483,93901.0,-0.38265369809917993,0.4292411121630484,436.0,215.0,250.0,-5.118451962532224,3.0,2.0,0.6170686546184102,4,0.075,0,0,0
V01484,96874.0,-2.0157716592443755,0.3563823799340053,374.0,259.0,266.0,-2.208297915302359,2.0,3.0,0.5858265397459373,2,0.515,0,0,1
V01485,66386.0,-5.160003401164864,0.17541417708862958,305.0,217.0,176.0,-6.030563303977351,2.0,1.0,0.542220207655382,1,0.46,0,0,1
V01486,83751.0,0.8754247473831421,0.12542283945831212,432.0,194.0,281.0,3.726855233531489,20.0,16.0,0.057915919996224585,0,0.178,0,0,0
V01487,68668.0,-2.75834578063131,0.07716575534109105,306.0,225.0,292.0,-5.519167628061362,9.0,12.0,0.3403996685733375,1,0.112,0,0,1
V01488,48743.0,-5.033415984887533,0.25263887086289505,247.0,198.0,276.0,-2.821783512980212,29.0,26.0,0.27209938559024405,1,0.334,0,0,0
V01489,118669.0,-4.113640462724872,0.20250821793636023,372.0,319.0,281.0,-7.452549607886915,30.0,27.0,0.3512827641212412,0,0.567,0,0,1
V01490,63378.0,-3.462050208827686,0.22851365383142885,341.0,186.0,291.0,-5.760695784429579,38.0,33.0,0.25892623111027313,3,0.405,0,0,1
V01491,116980.0,-8.933582926606245,0.3526770444537228,110.0,1061.0,149.0,-3.4533211745064514,45.0,47.0,0.5273298164950245,1,0.573,0,0,0
V01492,106996.0,-1.3523841790425197,0.05091447594115567,387.0,277.0,373.0,0.4706435554081515,19.0,13.0,0.08841517644115099,0,0.39,0,0,0
V01493,65351.0,4.250884732373982,0.06953269707893062,387.0,169.0,190.0,0.020306661321729952,48.0,45.0,0.1447387316576456,0,0.192,0,0,0
V01494,78712.0,-1.5796553220026766,0.3408336548952694,337.0,233.0,315.0,-8.612767718943058,40.0,45.0,0.5257483392110734,1,0.0,0,0,1
V01495,37035.0,1.9565937948751162,0.051607460776077196,291.0,127.0,328.0,3.3667606596253363,38.0,38.0,0.10236156372019377,1,0.299,0,0,0
V01496,111128.0,1.2548224234893137,0.09570740609774298,182.0,612.0,182.0,1.3645911326766145,36.0,37.0,0.16943777108302188,0,0.294,0,0,0
V01497,60832.0,-9.27419539060304,0.3498117133858897,306.0,199.0,198.0,-9.5487157699516,10.0,11.0,0.34125859480527937,3,0.567,0,0,1
V01498,77401.0,2.800602504311112,0.08660927342103578,368.0,211.0,261.0,-7.495808286910603,18.0,16.0,0.6728430465498465,3,0.276,0,0,1
V01499,49670.0,-6.475619999690263,0.36420291320207804,178.0,279.0,170.0,-4.5703220322860005,23.0,24.0,0.5995367738473434,1,0.45,0,0,1
V01500,85284.0,-7.438588603838898,0.16278323193957098,250.0,341.0,219.0,-5.581437864535508,28.0,21.0,0.26862347243951534,5,0.38,0,0,1
V01501,47476.0,3.3853226421048257,0.08471872345405064,297.0,160.0,294.0,-1.3660065047889227,29.0,25.0,0.110606191154736,1,0.404,0,0,0
V01502,82250.0,-1.1390399546694627,0.150899740652721,318.0,258.0,197.0,-0.025367314169239583,23.0,17.0,0.12748321474007127,0,0.491,0,0,1
V01503,75142.0,-3.8802255030403106,0.4145032673958552,422.0,178.0,139.0,-0.22315811932465823,2.0,3.0,0.2950589069929078,0,0.486,0,0,1
V01504,91257.0,-7.018737728858974,0.49040647766045975,393.0,232.0,282.0,0.6376527359717868,50.0,50.0,0.7141209654623824,0,0.482,1,0,0
V01505,88488.0,3.042658330296091,0.13242274110051291,395.0,224.0,300.0,0.20283645092487612,26.0,18.0,0.03964193574025962,1,0.223,0,0,0
V01506,93040.0,-0.7154115181401703,0.05453611720546888,257.0,363.0,243.0,2.2186033795743225,38.0,35.0,0.0,1,0.169,0,0,0
V01507,95839.0,4.0128621061779475,0.3094417048253933,247.0,388.0,134.0,-5.0201819359161455,33.0,28.0,0.49671516047584424,2,0.236,0,0,0
V01508,75264.0,-0.12375154244287034,0.08123437508093101,332.0,227.0,374.0,3.9335055054199035,53.0,49.0,0.06979348730401998,0,0.106,0,0,0
V01509,117146.0,-2.669068381909401,0.055070681981748124,300.0,390.0,161.0,-4.145165041497471,8.0,4.0,0.06691077567621785,1,0.26,0,0,1
V01510,70945.0,0.6620385044495409,0.1345940894733053,371.0,191.0,345.0,4.712984095539792,26.0,23.0,0.029226752375618156,3,0.572,0,0,1
V01511,97750.0,4.7879812807725015,0.15232165047111915,333.0,294.0,283.0,1.5785371521370526,34.0,35.0,0.0003147203482803951,0,0.429,0,0,0
V01512,104004.0,2.5908100060774917,0.18284715720736183,203.0,512.0,333.0,0.7991346673409825,22.0,20.0,0.09854345769875775,0,0.1,1,0,0
V01513,77279.0,-0.6414576305109236,0.09471464050625958,255.0,303.0,317.0,-0.5972691452218202,38.0,36.0,0.29677334754253887,0,0.268,0,0,0
V01514,91736.0,-3.5698201475143607,0.22961218758012658,260.0,353.0,216.0,-7.1128384763730015,46.0,41.0,0.5142536222598186,2,0.485,0,0,1
V01515,95365.0,-0.4365217801931985,0.08480540351469285,278.0,343.0,310.0,-0.5545312239280263,15.0,10.0,0.1266666442459759,1,0.328,0,0,0
V01516,78043.0,0.20890119886228425,0.12552373273787445,472.0,165.0,218.0,-0.09568537974691904,41.0,44.0,0.12859878875391545,0,0.043,0,0,0
V01517,81730.0,-4.573097028709582,0.41414633508544524,371.0,220.0,226.0,-4.254915783981594,37.0,36.0,0.3119949711161178,3,0.403,0,0,1
V01518,93344.0,2.7509490166963912,0.11196553401395937,479.0,195.0,286.0,2.559881791982061,24.0,16.0,0.0,1,0.196,0,0,0
V01519,94625.0,2.055350974332224,0.15843324865512026,319.0,297.0,257.0,1.2314593416204995,33.0,33.0,0.0,1,0.319,0,0,0
V01520,70235.0,3.603994559337126,0.034812556903030735,448.0,157.0,289.0,0.6072759789365441,74.0,69.0,0.0691995586864567,1,0.21,0,0,0
V01521,89919.0,-2.4959745199730285,0.07701334614224872,305.0,295.0,304.0,1.025229864811315,36.0,32.0,0.13282687905511878,1,0.133,0,0,0
V01522,60120.0,-3.3026464531603184,0.33915948892750514,190.0,316.0,198.0,-3.5973592696973666,16.0,13.0,0.5413145025205881,2,0.658,0,0,1
V01523,64100.0,0.6789141670849648,0.12160237244976008,324.0,198.0,315.0,1.1915804132395378,35.0,33.0,0.2962714931804762,0,0.225,0,0,0
V01524,117471.0,0.027918968459677673,0.2524823007626137,336.0,349.0,169.0,1.4253541331264408,37.0,41.0,0.19198915392164115,0,0.113,1,0,0
V01525,116577.0,-3.0485920397796233,0.10593046396841295,241.0,483.0,341.0,4.056129817771811,36.0,31.0,0.05736881907786848,0,0.397,0,0,0
V01526,61627.0,-3.1972337614208817,0.22909527992096584,311.0,198.0,144.0,-0.1776766343518693,20.0,17.0,0.16236159334494127,0,0.293,0,0,0
V01527,74348.0,2.4330803370126226,0.19051507277438182,318.0,234.0,377.0,1.0394910122587593,43.0,42.0,0.06317165262908378,0,0.156,0,0,0
V01528,85320.0,3.1955140313126904,0.11107813224991422,323.0,264.0,346.0,-0.4632493027047192,5.0,4.0,0.00792841913038151,1,0.359,0,0,1
V01529,85761.0,-5.462694407240754,0.40692302959371873,424.0,202.0,143.0,-3.590054252381739,32.0,34.0,0.34826954681731914,2,0.379,0,0,1
V01530,77909.0,-7.622126596431548,0.3817712112103837,218.0,358.0,233.0,-4.9175927499249665,17.0,14.0,0.48701296449604176,4,0.393,0,0,1
V01531,93608.0,3.035514826655062,0.10766368118559178,257.0,364.0,288.0,-1.589016777084613,10.0,8.0,0.02419183974959749,1,0.141,0,0,1
V01532,119742.0,4.3804532204333055,0.14151304943382495,404.0,296.0,300.0,-0.7448121375049882,29.0,28.0,0.04500667039870949,1,0.233,0,0,0
V01533,99259.0,-4.976118404295129,0.32260790711888204,363.0,273.0,191.0,-4.192548579568219,8.0,9.0,0.7087160407471503,0,0.369,0,0,1
V01534,79249.0,-4.284684172552176,0.49589812866789496,210.0,377.0,100.0,-0.9743481878580698,25.0,22.0,0.48638839298552006,3,0.066,0,0,1
V01535,93444.0,-0.3716688855228325,0.3786751827203461,375.0,249.0,165.0,-6.283293320649027,13.0,15.0,0.6458621149846108,2,0.534,0,0,1
V01536,39609.0,-0.49071451256485343,0.15645906675458213,335.0,118.0,268.0,6.263849312273309,52.0,57.0,0.07389468045189698,1,0.211,0,0,0
V01537,80790.0,4.4987983618266245,0.13458999592897342,372.0,217.0,201.0,2.220510747040494,4.0,2.0,0.11429591038943192,0,0.174,0,0,0
V01538,91943.0,0.527924998221375,0.15926329172418197,324.0,284.0,348.0,1.1449565493374858,50.0,50.0,0.0,0,0.218,0,0,0
V01539,77579.0,-0.24357595334255033,0.08236218919007743,360.0,216.0,341.0,0.3701770086519039,43.0,41.0,0.25624910185687966,0,0.118,0,0,0
V01540,77232.0,-2.5333062887338036,0.3811889885574781,381.0,203.0,168.0,-4.393339737389657,2.0,2.0,0.49978405592227315,1,0.119,0,0,1
V01541,22717.0,0.42830942915240083,0.2797188345181881,428.0,53.0,249.0,-9.200045206565884,10.0,8.0,0.47260196114301184,1,0.508,0,0,1
V01542,58791.0,-0.27013173978225646,0.3967723857650298,312.0,189.0,289.0,-6.629942157536419,23.0,25.0,0.6161112499959498,3,0.741,0,0,1
V01543,94951.0,1.1129040636144973,0.11886989675731127,334.0,285.0,378.0,4.3059814699862144,16.0,15.0,0.08460025484763746,0,0.218,1,0,0
V01544,116558.0,-4.5213490310570466,0.22155013562862622,356.0,327.0,256.0,-6.030712233525083,26.0,27.0,0.38889717966611237,4,0.061,0,0,0
V01545,71193.0,0.5530217984307593,0.06597448824964947,531.0,134.0,260.0,2.2215332895328057,11.0,12.0,0.15270093045579358,0,0.286,0,0,0
V01546,73358.0,-3.2007580954573562,0.4051797658101964,353.0,208.0,287.0,-5.507649264123593,20.0,17.0,0.7861385733093429,0,0.232,0,0,1
V01547,84861.0,-1.8942971409785776,0.39901560707929656,365.0,233.0,249.0,-14.667849956696163,25.0,22.0,0.3646083453777493,0,0.576,0,0,1
V01548,101393.0,-8.560979503680466,0.3670280641429244,301.0,337.0,173.0,-7.250440022831235,38.0,40.0,0.4928756514044857,5,0.461,1,0,1
V01549,64917.0,1.927782916903179,0.07870765936443272,365.0,178.0,170.0,5.200801872136648,46.0,46.0,0.1502740162915072,0,0.288,0,0,0
V01550,114381.0,-5.40114221275838,0.1421762635404722,561.0,204.0,350.0,-5.850036375014044,2.0,7.0,0.44047133029592356,3,0.529,0,0,1
V01551,47977.0,2.505327982220103,0.07154785697690888,341.0,141.0,148.0,-1.2286923490557125,31.0,31.0,0.0,1,0.338,0,0,1
V01552,93871.0,-4.397244964272249,0.27453195986029927,290.0,324.0,295.0,-6.578011026849394,32.0,31.0,0.5764757544972487,3,0.555,0,0,1
V01553,75687.0,1.8128136412511036,0.12170642896726773,166.0,457.0,183.0,-0.15594894345765598,27.0,24.0,0.24931887023557775,0,0.358,0,0,0
V01554,49456.0,0.9544861311273963,0.11925009441987623,268.0,184.0,316.0,-0.5112693774806673,28.0,23.0,0.0,0,0.179,0,0,0
V01555,103753.0,1.0036419881054475,0.4370008800332846,398.0,261.0,216.0,-9.973746040838321,20.0,11.0,0.45028514408355336,1,0.188,0,0,1
V01556,129741.0,0.11707384060149861,0.19598190301527535,248.0,523.0,241.0,-7.382573950200905,18.0,15.0,0.03263799155671489,1,0.147,0,0,0
V01557,95563.0,1.8725420317376462,0.17477772116662157,296.0,323.0,191.0,3.7147961379793917,43.0,41.0,0.06853505791679314,0,0.361,0,0,1
V01558,69762.0,-3.7100602592766925,0.30513311379454944,259.0,269.0,249.0,-2.734970205142485,40.0,33.0,0.7684960638820184,1,0.018,0,0,1
V01559,81754.0,1.2983559055910043,0.15158419819253846,265.0,308.0,112.0,0.5623603781649332,35.0,36.0,0.018206452003309025,1,0.511,0,0,0
V01560,104773.0,-5.601028658331456,0.3372900567091802,367.0,286.0,122.0,-0.2702419553138957,7.0,8.0,0.13197241209881108,1,0.236,0,0,1
V01561,78340.0,-7.958939529591345,0.40062865352769944,459.0,171.0,80.0,-6.028673474256897,22.0,19.0,0.3654138415822611,4,0.899,0,0,1
V01562,76439.0,-5.475350836679331,0.3847736496406542,274.0,279.0,93.0,-5.864674457659174,12.0,11.0,0.7574272858916006,2,0.596,0,0,1
V01563,87231.0,-4.532202728621027,0.40045178632164924,402.0,217.0,239.0,1.1582904812093313,27.0,25.0,0.3502449400563661,1,0.469,1,0,1
V01564,103728.0,2.44454172918548,0.02,342.0,304.0,201.0,-4.185424233864155,16.0,15.0,0.08251379344354179,1,0.124,0,0,0
V01565,120779.0,-0.030363269447403356,0.27224905869309796,234.0,516.0,183.0,-2.9811505099072173,32.0,28.0,0.437050484187684,5,0.728,0,0,1
V01566,133434.0,-4.593717218270731,0.41646502309503686,363.0,367.0,351.0,-2.962079625281703,24.0,20.0,0.366177208460892,1,0.574,0,0,1
V01567,94557.0,-2.6875818362038943,0.09507417746677378,382.0,247.0,206.0,0.19017452531242057,18.0,20.0,0.0,0,0.228,0,0,0
V01568,70359.0,1.242183137542337,0.05792256037669015,332.0,212.0,152.0,-2.4991442559499473,36.0,29.0,0.0,0,0.145,0,0,0
V01569,92851.0,3.151307327021088,0.12671255650763907,465.0,200.0,339.0,-0.8320184104216568,49.0,48.0,0.0,1,0.261,0,0,0
V01570,39896.0,-0.48465775008692236,0.1817961836389724,428.0,93.0,276.0,-0.5213790494397893,69.0,64.0,0.13400256654854475,0,0.155,0,0,0
V01571,78240.0,-8.346039609440428,0.26477503381987466,503.0,156.0,101.0,-10.604592897109452,22.0,21.0,0.8435476829017898,0,0.356,0,0,1
V01572,52943.0,-0.20045899460156366,0.039332171333222865,417.0,127.0,403.0,-1.639200763594528,16.0,18.0,0.2021075137942289,1,0.206,0,0,0
V01573,81498.0,0.7821037947055915,0.10380766325857026,174.0,468.0,213.0,-1.846172854984684,27.0,20.0,0.09415619700434325,1,0.314,0,0,0
V01574,103875.0,0.8794076246058216,0.17241049993581636,184.0,565.0,411.0,0.4333318467305731,56.0,54.0,0.07170208393387548,1,0.135,0,0,0
V01575,117240.0,-3.912135618538898,0.3814201797946689,238.0,493.0,205.0,-10.212338327508936,22.0,22.0,0.25699266434373585,1,0.522,0,0,0
V01576,110402.0,2.490895278720892,0.32537185775057753,73.0,1505.0,331.0,-4.535391132287849,26.0,25.0,0.2877828874649865,0,0.32,0,0,1
V01577,91167.0,-0.16741263707142373,0.12506122301046227,279.0,327.0,197.0,-1.6518201568158495,2.0,3.0,0.22746383625518368,4,0.416,0,0,1
V01578,72686.0,-5.62548934416235,0.3561511934840641,293.0,248.0,230.0,-5.457469919357922,29.0,30.0,0.47962775255398665,2,0.531,0,0,0
V01579,85460.0,-6.821949703264852,0.4263020154024492,430.0,199.0,239.0,-3.946803958463304,2.0,2.0,0.1210043863245106,1,0.306,0,0,1
V01580,109338.0,0.7901959998598224,0.15435050358516694,462.0,237.0,393.0,2.5010759719810443,24.0,26.0,0.0,0,0.351,0,0,0
V01581,103439.0,1.7564809071341558,0.07660706061930397,479.0,216.0,143.0,-2.5540304286277125,16.0,8.0,0.17490858699231812,0,0.214,0,0,0
V01582,51216.0,2.618739367581192,0.14709207974395758,295.0,174.0,131.0,-2.1929401510022712,55.0,51.0,0.0,0,0.223,0,0,0
V01583,106905.0,0.7292080019955811,0.08593515082830396,346.0,309.0,247.0,2.8486230953664085,59.0,61.0,0.1456863923754951,0,0.235,0,0,0
V01584,98973.0,0.8679982059502522,0.06329550329227374,596.0,166.0,381.0,1.7226461421951667,25.0,22.0,0.0,1,0.3,0,0,0
V01585,95049.0,2.5020151109725894,0.16025206887944976,283.0,336.0,222.0,0.7427613572586659,17.0,15.0,0.0,0,0.121,0,1,0
V01586,92495.0,-3.1145548664220177,0.45441589553120526,479.0,193.0,297.0,-1.152243204885556,47.0,45.0,0.23516578926623175,2,0.602,0,0,1
V01587,58865.0,-8.795292783419239,0.243311683906955,214.0,276.0,338.0,-1.5666993849267559,19.0,19.0,0.7626167173990304,0,0.544,0,0,1
V01588,99072.0,-2.5439101544356895,0.11351705308459799,300.0,331.0,219.0,6.287010204711884,39.0,39.0,0.2686584867796724,0,0.219,0,0,0
V01589,66823.0,3.820512910756595,0.16241261392239958,651.0,103.0,274.0,2.4412481586440116,38.0,36.0,0.22159062259062082,0,0.307,0,0,0
V01590,98633.0,0.557363463699506,0.15213509759355504,393.0,251.0,284.0,-0.2612683568164673,37.0,34.0,0.14353794403726286,1,0.214,0,0,0
V01591,73714.0,-8.675429524986708,0.0781127864145808,241.0,306.0,210.0,-6.386145957715834,39.0,38.0,0.296467500377107,0,0.418,0,0,1
V01592,101183.0,-1.0255198332133666,0.10043649021378624,456.0,222.0,224.0,-2.392548246768493,38.0,35.0,0.258102455082607,0,0.312,0,0,0
V01593,82243.0,3.2858314176616026,0.3368881592703009,312.0,264.0,294.0,-5.925392991811485,2.0,1.0,0.34263995751482357,2,0.46,1,0,1
V01594,65136.0,-1.1638778175231017,0.1504456535190996,445.0,146.0,269.0,2.166094609217976,31.0,32.0,0.016974684482161526,0,0.106,0,0,1
V01595,148911.0,-0.9943065928388177,0.1791854952759511,418.0,356.0,260.0,4.949242306643332,46.0,45.0,0.022086596458387495,0,0.331,0,0,0
V01596,69229.0,-5.235733863783556,0.4899509188014166,297.0,233.0,320.0,-2.6924959698367417,32.0,36.0,0.5186292173179302,1,0.065,1,0,1
V01597,108479.0,1.2467717210643654,0.06383611354151328,325.0,334.0,487.0,3.740908206555418,4.0,2.0,0.14851141976376683,0,0.298,1,0,0
V01598,64096.0,-1.4456487027683815,0.3023540453812246,450.0,143.0,296.0,-2.696167147861301,27.0,26.0,0.5371357806432433,0,0.426,0,0,1
V01599,42387.0,-0.874132652475127,0.07752932530196882,288.0,147.0,261.0,6.683488741050537,51.0,54.0,0.20530107133390507,0,0.083,0,0,0
V01600,57637.0,-5.858432616264671,0.3537082083082874,184.0,313.0,212.0,-9.032015239405132,26.0,25.0,0.6097240012397029,2,0.642,0,0,1
V01601,61934.0,2.523299689201373,0.29281024186755183,502.0,123.0,157.0,-4.130893657531861,27.0,26.0,0.19661224326972104,1,0.425,0,0,1
V01602,63061.0,0.6558678186921393,0.08610842711139138,325.0,194.0,348.0,-0.03017561495970089,27.0,19.0,0.25552237871729,0,0.175,0,0,0
V01603,98801.0,-5.981922792038164,0.21057252926563377,182.0,544.0,292.0,-5.6870522297231805,22.0,19.0,0.6757366506244334,2,0.034,0,0,1
V01604,109200.0,2.912126835901901,0.0577913555971096,454.0,240.0,172.0,0.47654318887705205,4.0,3.0,0.2537892309308874,0,0.275,0,0,0
V01605,102754.0,-2.114959497796921,0.15227302490459324,298.0,345.0,105.0,3.2047215704932976,35.0,33.0,0.039600590706809276,1,0.379,1,0,0
V01606,77681.0,-6.502007516326976,0.5735884543155129,253.0,307.0,188.0,-0.39759295827812463,18.0,13.0,0.4631163151555323,2,0.586,0,0,1
V01607,86519.0,-4.5853519221007755,0.587855968217923,276.0,313.0,118.0,-4.695940772167389,26.0,24.0,0.3996782775364482,0,0.863,1,0,1
V01608,77162.0,3.5820291933522084,0.14117653720571896,273.0,282.0,262.0,-0.002464827262495292,22.0,22.0,0.19840552795465968,1,0.456,0,0,0
V01609,105423.0,2.062612620515967,0.10816223182566756,275.0,384.0,216.0,1.8197594049990125,43.0,45.0,0.1231149693534087,0,0.271,0,0,0
V01610,88133.0,-0.026168434675571922,0.10425721797582042,218.0,405.0,187.0,0.9112471820365617,16.0,13.0,0.1962022761640085,2,0.344,0,0,1
